redshift,dL_planck,erro_planck
0.01681,92.61920503887093,4.2216893439673395
0.0354,160.25364923025234,7.303843678291286
0.02968,126.0297230307126,4.683944326107154
0.04943,214.66144493090007,7.936278377447985
0.04119,190.18896238037024,5.291097762349896
0.03266,137.001896258917,5.413115486068655
0.02662,126.27300969313971,5.637161484442807
0.03043,136.2023251207188,4.339894520868634
0.01708,76.02397578590531,3.393054591278638
0.07029,284.2171419536515,7.162544856712138
0.05351,259.31763332740076,9.906826082870362
0.02739,131.0736934496382,3.878795539680779
0.03513,147.65325715386805,5.1401786016700575
0.03276,183.7260214821333,6.510308270643629
0.04584,235.75220500468336,7.34083678629592
0.06143,315.57143033200356,9.096288042887242
0.04693,226.91966408715345,7.974747867462606
0.01994,99.50688504675422,5.475251593788995
0.03959,187.57661513210084,4.997491720449975
0.0364,181.27535500663492,5.460441588571905
0.03297,148.37101387764542,4.354720871219713
0.02466,107.77024615821588,3.896922603355919
0.02834,131.76163975357403,3.9587249461652383
0.00931,47.71662835760804,2.8126115197437334
0.0205,95.85183897302949,3.864430980570306
0.04702,191.85107295671557,7.774401679240698
0.03908,179.8906122926838,5.124541455677687
0.01243,63.53266830224515,3.103912529589132
0.01247,55.81429400575825,3.1378451891498305
0.01703,75.6166300747826,3.429625244167044
0.02212,99.05684866591973,3.6531988462747207
0.01526,73.31931427397375,5.89358017178431
0.01985,88.9293455743517,3.7416879509327035
0.01621,80.76129049664452,3.5999771923540913
0.01123,62.19460592136552,3.066740560758994
0.05294,259.70760762547883,8.764407112611059
0.03052,116.22096287798165,6.7504371746292025
0.02979,132.6347183742203,3.4348644301037443
0.01457,66.03066843770867,2.693362854100765
0.01462,74.2205498417344,2.828541971511125
0.04698,209.72147294419193,4.700522176263061
0.03416,167.44605318704373,4.329335529595747
0.01556,63.709927378843425,3.186829867824154
0.01489,75.42386483025227,3.0445729110602215
0.02788,138.70828118486293,3.8779439337731274
0.03295,170.78303536895982,4.083595686140176
0.0139,66.77950697443242,2.8542298933431387
0.02562,116.67848565253136,3.366015868539569
0.01042,51.001061268263626,2.5850684918532822
0.01682,82.44776617184256,3.26488870474755
0.01916,91.40559235813394,3.167492013871157
0.04834,225.27703675808354,5.050220220443062
0.0216,94.08107381339627,3.0691529169208556
0.02762,146.45561422841917,3.9372252993085124
0.05549,267.1187061994588,5.4967565592825816
0.05661,251.5907857697592,6.666260445022495
0.02187,92.66642699144607,3.182328431615941
0.01515,78.20322037484348,3.031686291243347
0.04243,191.7465237916513,4.372152290294758
0.0336,146.28189820724432,3.8669234098930816
0.03285,151.30545394280637,3.7629582817052047
0.01359,62.262339432221246,2.6843222755555014
0.05021,231.70271053623,6.717130332466613
0.01693,84.11852095065922,3.6286200114829485
0.02431,105.1086695340282,3.6716933808037777
0.02956,128.83511941684455,5.435497453704959
0.01611,72.69072561557974,3.6437718998452286
0.02193,92.30758265475127,3.6358604175880997
0.03481,152.99282578483871,4.5101886101382895
0.01673,66.92072910911224,3.1164337747083817
0.02752,139.31968513712255,4.509252187255853
0.0328,162.4510306575192,5.155520448626648
0.01313,63.85367925201501,3.0925822103403315
0.01678,75.567420246582,3.506364845505594
0.01202,49.12220928224767,3.1598093565297565
0.05389,238.80862495113897,7.2503660251246895
0.0201,96.56860433809084,4.622080258305634
0.01602,69.4287901698008,3.212511354683592
0.02362,114.14215120479732,4.691339712600008
0.03153,143.45385609683404,4.068914714664846
0.01334,53.90477549625451,2.5657889485212286
0.03799,195.18121590638475,5.602416917263271
0.01544,76.90533686227668,4.0395071460139045
0.02577,118.80679176547604,6.482406241595102
0.02045,79.16270070889924,3.6469317940297343
0.03646,179.5986090268609,4.6051497138174495
0.02321,105.28202734164319,4.121547596539981
0.01602,74.59642999512543,3.1581891872157937
0.0218,100.19921183662782,3.555564492474078
0.2305,1231.0325015847948,18.774573239503123
0.3812,1854.731090120531,25.39157215517946
0.2534,1352.447146397724,18.13121302673734
0.1526,741.0087884626548,10.13587043094971
0.4365,2552.7800447007353,27.259682080993333
0.1023,526.1336145217149,7.950097367596898
0.3712,2184.2582724815547,19.779853223440682
0.4661,2894.120279735772,25.597394936631684
0.1959,990.6614345339926,11.884403525783107
0.3112,1704.939747187595,16.424216508851867
0.0316,153.9905331027725,4.424738024541882
0.1098,562.357400634197,9.217086064385283
0.2255,1084.7115266224994,14.220419176944512
0.2604,1412.0704368393087,17.893934988564915
0.2253,1244.395725976271,17.927031623683053
0.4474,2475.4480834868195,29.510059390376398
0.4399,3054.980826665681,34.94995987808782
0.3374,1501.4598009729095,21.163725672034204
0.5283,2791.8581865418737,33.821457203840396
0.5761,3629.4233279788455,39.09681199699964
0.3876,2249.909360286611,29.164275724104
0.36,1815.333019517531,22.4446584504122
0.347,1674.5534529940096,23.111745623538614
0.4391,2198.0837876155197,24.52677711643398
0.3492,1911.378390756878,21.23472992271959
0.4305,2664.3266513919707,24.82828422139327
0.5088,2673.59006803495,29.711036709315625
0.2888,1604.4006384794288,19.494643501131996
0.1727,974.9358693780309,15.293112468328758
0.318,1831.6330780819599,24.44497876286697
0.2752,1569.4414748581275,19.346243083830284
0.103,469.918486944515,11.13140333439996
0.2049,1041.8538068534504,17.445562981733083
0.2647,1403.276785413256,18.3970573718208
0.2348,1156.9605440871526,20.38445732781156
0.2145,1053.9870374807492,18.601144900030093
0.4276,2991.340081676715,33.3216308404729
0.4019,2150.254856582689,28.60437801319059
0.3218,1349.3227551192263,18.20551611701441
0.4512,3153.75108486875,30.013468609044324
0.1612,798.4214576579376,11.343886135346308
0.3512,2061.3110477766845,24.0671516839449
0.2492,1340.8853173154228,17.37984341256062
0.0822,396.3310944002497,8.030957113974505
0.1056,571.108241974161,9.594675373762668
0.3327,2054.174441771004,23.617709175718836
0.1022,504.49594913197427,8.056904699782686
0.2928,1678.296180600548,20.976060303120708
0.1326,669.2517247624303,8.958273590847014
0.2707,1351.1013875727479,16.54135827386608
0.1004,512.6133879572159,8.355884962293535
0.3536,1961.559668400231,22.593934620145486
0.4235,2066.6004789315894,34.321514981326615
0.3001,1628.8986302516166,17.518018576238887
0.1476,736.678081793155,9.67933418933924
0.2288,1191.840377712562,14.783439303045046
0.1388,723.4000484980686,10.070237467200442
0.1436,741.1920290512372,10.016307704564015
0.0919,482.19708299426367,7.523717608585174
0.1568,880.716448683486,13.471021646261443
0.2388,1404.4339395020927,25.514108016696056
0.1496,926.3268663884448,14.384715303012504
0.5078,2916.737430470665,30.416798983959232
0.2528,1352.465642292306,14.670421957898116
0.2842,1442.585156542556,15.016339469175838
0.2368,1236.1727738867155,14.02067609762111
0.3412,1712.7328509822132,21.95282210067606
0.2641,1230.399072726928,16.777830511466895
0.349,1984.9939333888897,25.82099586649628
0.3212,1758.5599069256514,21.74556709460252
0.1352,709.4220226197973,13.176483316394757
0.3065,1874.409633307623,24.392506617437206
0.2335,1388.804069399366,20.71248251533295
0.3006,1779.5088645163853,24.785119169153045
0.3676,1944.0242907412046,22.22181640210182
0.1692,864.7543810318783,11.135275991705388
0.0796,365.11865190631505,6.500630048133759
0.1806,934.6516554070156,12.251963992427452
0.1806,922.2165878447721,12.87145421234539
0.2307,1248.855740490648,16.18663722552511
0.0462,225.7558299534099,5.8993414067259105
0.2212,1123.7447339733549,13.040499391101527
0.2006,1055.1923825858098,23.918592135581207
0.0755,369.3454772331197,7.719932002398931
0.0264,124.44707482199445,4.441461049198375
0.1912,886.6352467182297,14.620726234081458
0.1777,954.4995294339204,11.925643051379039
0.1852,1009.5953835916212,14.01478332367055
0.3491,1797.1547919184598,25.890855775876567
0.2712,1521.8515324177379,15.510896672966972
0.2921,1212.457275245144,16.591136337503553
0.3704,2003.1416529462958,20.99815453980555
0.0963,485.69647925027834,12.629255124467477
0.1808,889.1478118267538,12.437863932397546
0.2748,1423.7136762263601,18.823899731195798
0.2454,1389.257106064388,17.361376953716043
0.3618,1785.8933791146667,28.410579573271868
0.2318,1239.0145987341643,19.18176743947259
0.1466,751.3531481017358,11.117871632158495
0.1592,833.7938784529643,13.321443392989073
0.4198,2503.4386237063018,30.718146500310816
0.3192,1689.7995069360463,26.921646918628525
0.5196,3006.4479624763926,38.41096424999649
0.1506,760.0764789553265,10.014861570529321
0.3026,1669.6846326495029,26.499069712018493
0.2106,1109.0295768901294,14.70595626285143
0.2396,1107.043284400619,16.319879677511565
0.3316,1803.9390401189626,19.953208809069817
0.2006,1092.396878027697,13.773129733237143
0.3606,2135.7382056232195,23.469266199964512
0.2426,1438.598518753441,17.12896689173356
0.2212,1182.399699788325,14.322735755648312
0.1206,593.3058088644626,10.13900724197369
0.3412,1527.0930887506365,22.798733640483892
0.2504,1286.861064526484,18.309809881445155
0.3804,2309.7923394874956,24.530627439222318
0.3106,1816.2934503925837,22.763494065526924
0.1994,920.8266867248072,13.924202031895284
0.24,1281.1867181845591,17.651682688281454
0.5027,2485.383146507551,36.70622620919621
0.3701,2149.235077576547,22.39857887357309
0.27,1482.7439615562378,15.356344806975358
0.2631,1461.02103811594,17.836491092452146
0.268,1356.6688442782809,21.36800027438553
0.308,1916.1003287450483,20.238549680643786
0.25,1502.638781581181,20.787577287765263
0.2804,1544.2452316959414,17.63220592167994
0.3148,1824.6666129280818,19.682276836572058
0.3288,2139.7978615524053,26.3715866593274
0.3297,1814.0749862370599,21.17374731674703
0.2588,1517.0279418441771,18.28175929240329
0.2246,1084.3694639092384,19.35422747381923
0.2102,1219.5955849538852,16.466606022188202
0.3878,2088.9745372854873,27.464192470214883
0.3068,1734.5443170896015,23.092741566364854
0.3652,1974.0088870088675,25.864984635574622
0.2488,1343.2065062032568,25.78831512999937
0.2988,1494.8807489518763,27.21485315840795
0.1238,642.2999536430058,11.180727100992724
0.3312,1645.2454058900496,19.813085180956065
0.3826,2039.1303688031594,33.22978582171062
0.2406,1305.997964510081,17.440847173223
0.1712,880.5226904690082,13.963428243627066
0.2088,1151.1573540703698,15.16086943722977
0.2896,1707.0683002222775,27.688209358838197
0.2457,1323.641605721813,16.884064929629673
0.1361,719.2481715477696,15.87772511636628
0.1505,721.4215252155053,11.109926300212486
0.1187,555.0418282484565,9.511254921970261
0.2448,1230.8536812329974,14.917352284092669
0.3503,1884.1532647386084,18.67936406695881
0.6192,4256.958833229458,37.02563892006752
0.2196,1185.1516268193402,13.09994820647157
0.0994,545.3000452160063,8.99017840857988
0.4098,2274.0069883744686,35.154198966482944
0.5025,2793.7221932036946,40.40466758751725
0.3815,2101.1351760409766,26.735394257003367
0.2797,1432.4025446987337,15.958547531708438
0.2307,1011.3950322454418,17.83978287788536
0.4269,2463.2260089759325,33.44148785613282
0.5501,3051.001965183857,35.022442579851244
0.3253,1877.4221977921488,22.711832382228113
0.3509,1977.5806144695487,24.80810753599466
0.3283,1803.631336270789,28.679305320367998
0.4504,2052.7463105101497,25.125854657522964
0.0642,336.3724983531574,6.309527767849236
0.0655,298.7729715047298,6.062764210885002
0.3185,1773.1428346025045,19.440900839323433
0.1453,874.4996237952087,16.830375452135186
0.1396,703.2112087540914,10.637223967322347
0.4294,2542.8326919695032,28.704043316385015
0.2166,1035.5071182923316,12.735257964318155
0.3666,1747.1125756007252,28.132907790668153
0.3806,1952.336413708688,23.666305122156356
0.4206,2058.204277234668,27.61949489766675
0.1996,1021.7632873737404,14.988250107066955
0.5106,2105.998533882859,28.2559875395044
0.4267,2501.938004647826,29.00915474755857
0.3156,1728.6406600547075,23.06093745642775
0.5779,3020.665156079398,35.97470346374865
0.4812,3421.1045915189466,37.05409626708845
0.3922,1918.554382205936,25.21629143692945
0.1735,809.3840491959928,10.81624853192954
0.3302,2011.4119960920084,21.69088435545222
0.2996,1920.7923117019059,33.56708813071858
0.2296,1207.1000851367094,24.264030654259457
0.2927,1613.615753108118,24.24479275411404
0.2085,1072.0212848821348,12.889535825068766
0.2749,1360.545004582322,14.561161390642534
0.3032,1733.7199818636407,19.261522764042677
0.359,2219.9229976879565,23.7439053626469
0.36,1685.6783517502377,27.85766118114532
0.349,1964.829907546646,20.937084798609533
0.6304,2809.943565359647,32.27426117769122
0.3207,1955.9204837738987,26.316273373137697
0.51,2668.487331949149,27.229101270188288
0.3669,1961.8462423230785,21.88514687886242
0.1384,712.8079691443438,9.060347647477752
0.1792,1021.1642326568335,13.85814343431047
0.1717,860.5518417818371,10.893545248113744
0.2708,1318.5790838884877,16.078448240123773
0.3473,2011.7768267761226,29.642509799101752
0.4796,2721.874147164685,28.92516389788749
0.3192,1868.7234998066533,19.540180845524482
0.5192,2756.764425245396,31.827919495360852
0.3802,2093.7921600615973,22.76803751381442
0.3712,2133.8771900615548,33.60218875467789
0.1808,1041.3102861899993,15.632693376487296
0.2236,1109.7563729613846,16.36446814815071
0.1412,718.7316747022724,18.925386133862073
0.3055,1606.3306653675918,19.250709504989313
0.4045,1872.4239986876103,23.697045822597307
0.2856,1528.649723364431,20.9993789894933
0.3012,1598.7915041851095,17.623623694361605
0.2637,1381.1690112247275,18.677617040405895
0.5006,2631.687735802912,35.95766461582492
0.3051,1669.912211340878,17.630084178774858
0.3857,2156.1311635094808,22.22103976622581
0.1985,1049.876714403595,13.200870793499238
0.0906,453.59286335742786,11.575425948547371
0.4774,3419.8433246088784,36.78059172542312
0.3312,1759.8383566173572,19.470222361019488
0.4712,3304.1485952522858,35.6147556846445
0.3306,1754.0397805705377,24.75258465437098
0.2607,1490.0321595873093,16.720913849389888
0.0713,334.72773228966287,6.611116117187852
0.1812,952.6984680354708,13.12027501896499
0.3379,1817.8272915163648,26.810587362432823
0.1221,577.1697174709446,8.728578828910331
0.2501,1287.740766802792,15.765492870440779
0.1604,924.8450876883389,14.881718361632135
0.2988,1957.9433257330168,22.6505368264635
0.3892,2087.6898706229085,23.52335021007706
0.2928,1497.8007562686212,19.61547250974485
0.3288,1694.6627366107562,22.46461545462488
0.3056,1603.5615326266927,21.618286326567816
0.2858,1526.694399982955,25.34080827366807
0.4292,2260.900764068878,27.66497834155003
0.1792,963.9940408818659,14.410065005881785
0.1896,997.5192690400822,13.86989714347237
0.2488,1357.0230868935562,18.283903305040795
0.4096,2393.6625141321365,31.727805533017857
0.2416,1176.0216267366086,15.995646744897677
0.3376,1779.7936137705194,29.392583152315723
0.0706,386.1100883746123,9.499727735487726
0.3456,1876.905199340406,29.619705292104918
0.3306,1604.2952542984815,23.328706827163295
0.0547,260.47611228367646,5.644484202830433
0.4231,2340.9318369098105,27.589881803445362
0.1072,539.9997266786141,9.529346401871372
0.2854,1702.1284349528335,22.149506624333267
0.3254,1757.8895878521296,21.615415645536597
0.3347,1733.139335026151,16.968465548045668
0.2907,1684.479461632259,22.07249510707749
0.4404,2490.7783317065964,24.459989081305682
0.2411,1310.5619439077338,14.107342359471055
0.4607,3086.2560262816087,34.01058874867437
0.1194,573.1923648312343,9.34422002106371
0.545,3919.498990670802,44.01340496818246
0.4114,2416.9889689743177,26.490232888882627
0.2688,1510.441755758411,18.63251545549007
0.0502,234.5396578161952,7.065067397480027
0.4118,2246.9266253785627,26.95055710957914
0.0736,348.80236396982536,9.261763171662777
0.3188,1864.4710276134804,26.5682522428562
0.4198,1976.4798997894452,27.397745598774446
0.4208,2905.3950963839375,36.197895258760795
0.4392,2519.1988505909244,32.532939757676
0.4804,2798.1722648759373,36.63794322978149
0.1998,1053.92181442694,18.09772313976121
0.3018,2006.5063242338626,27.875049444256543
0.2902,1486.0438503657936,22.09239189866219
0.3092,1569.601881957529,18.39337600776049
0.2956,1735.1662014619399,19.89847587533679
0.3386,1875.9970598257778,23.36104100303105
0.3782,2108.1309381819806,28.654800303162045
0.0896,433.7103562701456,8.433008995197124
0.4507,2751.451732689747,30.71050732120327
0.4604,3079.6802034120915,31.93741321773204
1.206,14414.531176911116,84.61223712014008
1.33,11411.738073604034,68.58470718225819
1.54,12903.257428250208,82.52954854980419
1.55,14901.1581016127,69.29094262572201
1.7,15386.283058702327,98.11426385711488
1.8,11881.47296424792,73.42864959992318
2.26,12019.27951837674,85.58049731459711
1.914,9200.553414748472,70.99839784047435
1.3,9905.893593926818,52.28604101714022
1.34,9326.031521491786,58.8412008492424
1.02,7700.981849726389,42.50369474409088
0.735,4257.154335330453,29.208202310737235
1.12,8304.333098423145,45.4889763631476
1.23,11622.521060431684,74.99854199520459
1.23,8986.460253868427,60.45529692636214
0.854,5717.689175852908,40.67281863321425
1.37,11469.381709307769,69.9951650411186
0.9752,7281.255261533025,40.93284716362078
0.97,10433.696260573099,70.76483060821103
0.74,4702.469661937486,29.387032994794602
1.39,9318.609692675951,71.89573987181278
1.305,8394.660213768608,51.42461969465776
0.935,5586.606944061479,32.711628719338094
1.014,7082.9879053426275,53.47759006134643
1.315,10110.36497273314,63.64754166530949
