redshift,dL_riess,erro_riess
0.0354,146.15306514433027,7.070952590213736
0.02968,114.9404734850329,4.589940273035465
0.04943,195.77356456878294,7.697122909685716
0.04119,173.45439521675064,5.208643781112765
0.03266,124.9472144004464,5.27961960335753
0.02662,115.16235355823751,5.481075682715031
0.03043,124.2179968555735,4.280365218959637
0.01708,69.33468996767678,3.337425989097808
0.07029,259.20911419248796,7.012519431578252
0.05351,236.50049243071126,9.575371482781485
0.02739,119.54062918048398,3.84996921735526
0.03513,134.6613709905329,5.033578561736537
0.03276,167.56012306344263,6.340193762729515
0.04584,215.00856636632818,7.1502892987972615
0.06143,287.80456505383523,8.83814431296817
0.04693,206.9531933104863,7.739954853544835
0.01994,90.75135775318252,5.308150187626564
0.03959,171.07190621016807,4.9348790689017
0.0364,165.32508867414197,5.3586939365503365
0.03297,135.315972902639,4.305962067569737
0.02466,98.28763265634731,3.841232149434912
0.02834,120.1680436665683,3.924203023653211
0.00931,43.51808227965606,2.7596261894607053
0.0205,87.4179161156,3.798020626586019
0.04702,174.97025807858586,7.532242425577922
0.03908,164.0621883092989,5.045920824532294
0.01243,57.942482144851134,3.0529053997737226
0.01247,50.90324112424905,3.0738511608422106
0.01703,68.96318626376774,3.3708376185110525
0.02212,90.34091969575697,3.606056190849933
0.01526,66.86800935200645,5.68277428616071
0.01985,81.1045271006364,3.676324339387416
0.01621,73.65517233331137,3.535236897290945
0.01123,56.722154749754516,3.0165873047565257
0.05294,236.85615321762867,8.499263805182814
0.03052,105.99477790509995,6.521895781337178
0.02979,120.96430083220761,3.445909761026519
0.01457,60.220685345106396,2.677791104508774
0.01462,67.68994595861724,2.8142719620328465
0.04698,191.26825657079058,4.681072740440191
0.03416,152.71261551394988,4.30121931551762
0.01556,58.10414434408316,3.130085588409247
0.01489,68.78738227130519,3.014526589502696
0.02788,126.50345594902224,3.85750807161895
0.03295,155.7559794345954,4.079587447255376
0.0139,60.90363420752584,2.82679261711961
0.02562,106.41204363474148,3.363514716869587
0.01042,46.513520695311236,2.5540144749907596
0.01682,75.19325642940183,3.2270936514903688
0.01916,83.36289100836574,3.149287302222077
0.04834,205.45509938135146,5.015266332909811
0.0216,85.802959096061,3.062865100180394
0.02762,133.56910766084613,3.920200842061725
0.05549,243.61515544863357,5.458898918485112
0.05661,229.45352370409142,6.530101114986133
0.02187,84.51278586058203,3.1645727498358474
0.01515,71.3221846543961,3.006543576179079
0.04243,174.87490810680163,4.363988691621252
0.0336,133.4106767665649,3.8556638826912013
0.03285,137.99221404950603,3.766284180862289
0.01359,56.78392844584259,2.66356376245132
0.05021,211.3153835171863,6.56475968104546
0.01693,76.71700289758827,3.5658000360019657
0.02431,95.86024592531189,3.6301551845394027
0.02956,117.49902539787549,5.294075100073494
0.01611,66.29472968205489,3.566431285803139
0.02193,84.18551593587459,3.582134447099771
0.03481,139.53111545946305,4.453882838894009
0.01673,61.03243032511085,3.069156915045382
0.02752,127.06106298070844,4.440103158875485
0.0328,148.157100824197,5.060165027974611
0.01313,58.23524761059337,3.0428435963940252
0.01678,68.91830636704616,3.442029117390021
0.01202,44.79998731851945,3.0852065977764984
0.05389,217.79605448711933,7.067417210912933
0.0201,88.07161389781086,4.5050003266171155
0.01602,63.31980919822526,3.1615435935098533
0.02362,104.09887912617626,4.585949210096684
0.03153,130.83147170771576,4.037860189017686
0.01334,49.16173954563087,2.541025899826793
0.03799,178.00738454528934,5.5013508798475765
0.01544,70.13850082271384,3.9405385340643786
0.02577,108.3530818792148,6.270734801646009
0.02045,72.19724111920401,3.57698295029008
0.03646,163.7958781657416,4.566179804681112
0.02321,96.01835012494374,4.046829722510865
0.01602,68.03275273280885,3.118195933211926
0.0218,91.38276728992345,3.517291978622448
0.2305,1122.714985044756,18.215662583497814
0.3812,1691.534858280325,24.56790846558588
0.2534,1233.4464571706956,17.640173267553305
0.1526,675.8080471359308,9.996031643472923
0.4365,2328.1630712585393,26.441436280857832
0.1023,479.83955939330735,7.877960565642578
0.3712,1992.0672204559899,19.369179210055226
0.4661,2639.4690655187787,24.93760604082832
0.1959,903.493966426878,11.71038124521846
0.3112,1554.9235298838094,16.135078454215726
0.0316,140.44103534792325,4.375972755885749
0.1098,512.8760449704026,9.066606193579323
0.2255,989.2686698540178,13.911816070404033
0.2604,1287.8235443314813,17.432174196503155
0.2253,1134.902390538528,17.42278619935077
0.4474,2257.635484402797,28.548421998332095
0.4399,2786.1756279435726,33.75918524516132
0.3374,1369.3476133444588,20.520838381762772
0.5283,2546.204928070727,32.660256816908756
0.5761,3310.0734157279126,37.74322240382292
0.3876,2051.9417241497076,28.18890635646504
0.36,1655.6033908406796,21.787283153007504
0.347,1527.2109002114066,22.387926717374743
0.4391,2004.6762401178512,23.813767882388586
0.3492,1743.1978104809264,20.671083117372802
0.4305,2429.8947856543086,24.178161466612732
0.5088,2438.343122042176,28.76684930660114
0.2888,1463.2307729627842,18.97573395361018
0.1727,889.1520805496406,14.882534728494688
0.318,1670.469220933575,23.672009613137675
0.2752,1431.3476368053362,18.828913686636803
0.103,428.57075370712704,10.814474072078008
0.2049,950.181964874567,16.920989073696283
0.2647,1279.803638913405,17.90137045897606
0.2348,1055.1605569145918,19.715037296758688
0.2145,961.2476027230657,18.011427805143274
0.4276,2728.1345786889615,32.21429853323464
0.4019,1961.0557365811032,27.645592458186236
0.3218,1230.5969784583165,17.709089045474173
0.4512,2876.2551740307563,29.121095807988766
0.1612,728.1690237583861,11.138566416935879
0.3512,1879.9380188564278,23.35758746382864
0.2492,1222.9019437248526,16.933528459625702
0.0822,361.45825406681763,7.883555851524763
0.1056,520.8569071259336,9.42098597644474
0.3327,1873.4293568230341,22.93405961597385
0.1022,460.1057740195077,7.964906840385037
0.2928,1530.6243083573263,20.380821294819448
0.1326,610.3648272409755,8.877564126485472
0.2707,1232.2191105351546,16.15210208735578
0.1004,467.50896621593796,8.245195900235421
0.3536,1788.9636796243926,21.955537383027124
0.4235,1884.7620374037276,33.04054201312492
0.3001,1485.5732070014715,17.133633891496444
0.1476,671.8583957112781,9.57255940062144
0.2288,1086.9713432559004,14.468290008971481
0.1388,659.7486854208287,9.927902081573377
0.1436,675.97516453893,9.885582627838781
0.0919,439.76896639657053,7.461635568015365
0.1568,803.2229475983811,13.149111247828408
0.2388,1280.8589759852277,24.60667748443898
0.1496,844.8201429328543,14.01764585354633
0.5078,2660.096152144356,29.46652496765484
0.2528,1233.4633256270342,14.409884026979777
0.2842,1315.6532994607555,14.756942441834566
0.2368,1127.4029691013454,13.771937793397285
0.3412,1562.0309250167268,21.30513870892311
0.2641,1122.1372910604173,16.342040930989295
0.349,1810.335983306388,24.994662793585654
0.3212,1603.825696772917,21.119518504594645
0.1352,647.0005743070478,12.818040229131856
0.3065,1709.4819029696916,23.630197486784812
0.2335,1266.6043650338213,20.072987555766773
0.3006,1622.9313731688735,23.983284878841094
0.3676,1772.9712251271667,21.602984569367827
0.1692,788.6653688815818,10.970327580950103
0.0796,332.99216818957626,6.450341035519196
0.1806,852.4124407531419,12.031355816520565
0.1806,841.0715243482553,12.60330682830623
0.2307,1138.9699721193197,15.793787702953543
0.0462,205.8917639652998,5.79968476193759
0.2212,1024.8673780528218,12.826965272246508
0.2006,962.3468905240486,23.035278964520796
0.0755,336.8470787036872,7.579967384891109
0.0264,113.49708116379462,4.363049176153695
0.1912,808.6209555620284,14.226884795785423
0.1777,870.5139170038523,11.735620502302229
0.1852,920.7619331992479,13.69716635209718
0.3491,1639.0246502300479,25.028984186375574
0.2712,1387.945093455377,15.2381834079095
0.2921,1105.7741772795052,16.162609764008405
0.3704,1826.8869002523393,20.468325385507303
0.0963,442.9604537132574,12.228810200731733
0.1808,810.9124421755898,12.188407412324498
0.2748,1298.4423048576932,18.30629093464894
0.2454,1267.0175393829418,16.928248806017418
0.3618,1628.7541196865322,27.406951487366005
0.2318,1129.9947441657685,18.60035184517078
0.1466,685.2422152529706,10.910650822134155
0.1592,760.4290549377089,12.994230754465478
0.4198,2283.1631604823924,29.69185518225758
0.3192,1541.1154666639443,25.9845515739519
0.5196,2741.9131297379645,37.024812340550646
0.1506,693.1979875467331,9.892267335993171
0.3026,1522.77048328234,25.58202259892859
0.2106,1011.4469952900982,14.37191468487864
0.2396,1009.6354750095306,15.88088978633843
0.3316,1645.2119581257923,19.448710283689064
0.2006,996.2777936398173,13.49754405127317
0.3606,1947.8163935549208,22.80968018613731
0.2426,1312.0174425844928,16.723321490815163
0.2212,1078.3613426581248,14.036476455699054
0.1206,541.101328737215,9.936697458168213
0.3412,1392.7254496460753,22.065233437625196
0.2504,1173.6312395932405,17.792144076319154
0.3804,2106.5556502738455,23.83707514878171
0.3106,1656.47931420918,22.087088328099632
0.1994,839.8039194612144,13.585236263841457
0.24,1168.4561742231417,17.173466475851367
0.5027,2266.696369567381,35.35070228774285
0.3701,1960.1256870737484,21.808391064948317
0.27,1352.2785649288096,15.083862341133377
0.2631,1332.4670232887636,17.39022660208922
0.268,1237.2966913982493,20.683623043563127
0.308,1747.504269108904,19.739648919992625
0.25,1370.422856438593,20.167381036703905
0.2804,1408.3683899303796,17.21949114999008
0.3148,1664.1157292012429,19.19981236747568
0.3288,1951.5188437663937,25.539023919694603
0.3297,1654.4560508526247,20.59411837725256
0.2588,1383.5459265676789,17.820148003867335
0.2246,988.9567049517842,18.727926489305894
0.2102,1112.2843931085567,16.047911041639193
0.3878,1905.1674211428583,26.560506019226143
0.3068,1581.9232185289138,22.381295090808113
0.3652,1800.317501936986,25.03426541388338
0.2488,1225.0188931507537,24.855662804068697
0.2988,1363.3474465885902,26.230442431603798
0.1238,585.7845198402207,10.927237820417973
0.3312,1500.4816435722414,19.283086159131948
0.3826,1859.708999208293,32.0029365069023
0.2406,1191.0842998099508,16.982008770212616
0.1712,803.0462380065624,13.609473393130974
0.2088,1049.867984716448,14.80868401853017
0.2896,1556.8647933235884,26.711803598956642
0.2457,1207.175491840757,16.46532509965567
0.1361,655.9621286384839,15.361039429124544
0.1505,657.944250741213,10.891731272259472
0.1187,506.20416365851446,9.33629659073115
0.2448,1122.551898945616,14.60433104148017
0.3503,1718.3682004494392,18.27687991749709
0.6192,3882.3925985971596,35.861287426498656
0.2196,1080.8711299395272,12.902098029363477
0.0994,497.31955193826644,8.848288826077782
0.4098,2073.9190221686013,33.855289727061795
0.5025,2547.9049223509396,38.889055783702396
0.3815,1916.258055501356,25.87542633162358
0.2797,1306.3666470862356,15.630056309793055
0.2307,922.4032322785646,17.284393524051744
0.4269,2246.4888199694524,32.25868635008931
0.5501,2782.5468631438566,33.8271295353239
0.3253,1712.229394433838,22.050177592439997
0.3509,1803.5749560963468,24.039581863855254
0.3283,1644.9313288809465,27.663723931574065
0.4504,1872.1268856331121,24.35165675525254
0.0642,306.7753645593081,6.255620298370528
0.0655,272.48418851888846,6.002712283065683
0.3185,1617.1254848837455,18.96279302383859
0.1453,797.5531359138971,16.29979535906197
0.1396,641.336244740306,10.445163395012127
0.4294,2319.090977744749,27.799019869665244
0.2166,944.3937161128106,12.514563635697527
0.3666,1593.385606522881,27.138463099325485
0.3806,1780.5519713715707,22.961082009862665
0.4206,1877.1046104467111,26.702133389959105
0.1996,931.8591933407804,14.610401234231022
0.5106,1920.6934905688254,27.31007970659388
0.4267,2281.794579635311,28.080269805560334
0.3156,1576.539019321246,22.35025861572973
0.5779,2754.879364409119,34.72288750299588
0.4812,3120.0844700355574,35.790130486144236
0.3922,1749.7423924655982,24.41368816914683
0.1735,738.1670260685238,10.653452094637716
0.3302,1834.4295428464166,21.118517268356573
0.2996,1751.7834084236315,32.306999126693576
0.2296,1100.8883618321227,23.389735388750708
0.2927,1471.635057390056,23.44447331659758
0.2085,977.6950318327584,12.669905559545338
0.2749,1240.831791610612,14.31082769717457
0.3032,1581.1714158675748,18.78629438650705
0.359,2024.5938364268782,23.082771139334465
0.36,1537.3569284638238,26.868660959037992
0.349,1791.946173173209,20.403305905069296
0.6304,2562.6989895863867,31.202232241699498
0.3207,1783.8206821200483,25.456615587227265
0.51,2433.6893714215603,26.431076252856826
0.3669,1789.2250381483118,21.29074370666558
0.1384,650.0885942389137,8.991908327172547
0.1792,931.312848945594,13.554618887464175
0.1717,784.8326075327265,10.745058815650486
0.2708,1202.558417054285,15.711327776276972
0.3473,1834.7622723848638,28.605296685320933
0.4796,2482.37872557682,28.034107780550244
0.3192,1704.2960875827755,19.076684996812862
0.5192,2514.1990373745707,30.773992596326444
0.3802,1909.5611453345985,22.144053568563628
0.3712,1946.1191271904663,32.367921212570884
0.1808,949.6862681380827,15.219236114840646
0.2236,1012.1098411850845,15.923396769321524
0.1412,655.4910779168994,18.239858481937578
0.3055,1464.9909784050326,18.747666390945422
0.4045,1707.6709826732397,22.975375954463484
0.2856,1394.1451172867767,20.371881211529093
0.3012,1458.115181686962,17.22478185630205
0.2637,1259.6411092194344,18.15928924064275
0.5006,2400.127740852272,34.65968453565937
0.3051,1522.9780375156804,17.248137144200992
0.3857,1966.4149921937135,21.643455046545945
0.1985,957.4989435234494,12.951780830708232
0.0906,413.6816080364578,11.225458739764905
0.4774,3118.934180942245,35.53175462950479
0.3312,1604.9916567493174,18.987266947976774
0.4712,3013.419333712693,34.417423445143065
0.3306,1599.70329254179,23.948155267531188
0.2607,1358.9254805325193,16.355559552104975
0.0713,305.2753200811963,6.532443365120692
0.1812,868.8713294861208,12.84513997210993
0.3379,1657.8781939399162,25.900384944170504
0.1221,526.3850384814906,8.62163254822762
0.2501,1174.4335376046347,15.410967680334442
0.1604,843.468744696831,14.482665794935352
0.2988,1785.6655359130734,22.007972350262918
0.3892,1903.9957912216332,22.851604492825924
0.2928,1366.01052491246,19.065489221467292
0.3288,1545.550784841557,21.782779416561016
0.3056,1462.465499329722,20.968985377921072
0.2858,1392.3618411684201,24.46380741781082
0.4292,2061.9660035388792,26.776852707785913
0.1792,879.1730143587647,14.052633536391577
0.1896,909.7483858309379,13.558256088148582
0.2488,1237.6197645031384,17.784407338819882
0.4096,2183.046158648425,30.62981607715269
0.2416,1072.5444709007588,15.595712388111009
0.3376,1623.1910675751424,28.33475152285328
0.0706,352.1365857823143,9.249192304002335
0.3456,1711.7578862419127,28.563920479457956
0.3306,1463.1346614474637,22.579156673373458
0.0547,237.5570377960004,5.589707565456502
0.4231,2134.9552094550922,26.718678001788238
0.1072,492.48560398012575,9.346349245685307
0.2854,1552.359582652893,21.48792370115316
0.3254,1603.2143585120332,20.997178449993374
0.3347,1580.64185965794,16.647896477422794
0.2907,1536.2635276810306,21.412068269581574
0.4404,2271.6168369492502,23.8027372672754
0.2411,1195.2466984912076,13.874955460930943
0.4607,2814.69894899633,32.87652122045384
0.1194,522.7576497621322,9.189477608341344
0.545,3574.625564336315,42.42231145208879
0.4114,2204.3201383082464,25.696111165094184
0.2688,1377.5392534674452,18.146927703382605
0.0502,213.9027101871958,6.891538256550383
0.4118,2049.221437582649,26.101669791829245
0.0736,318.1115367334466,9.009019911180763
0.3188,1700.4177868485492,25.679259464254017
0.4198,1802.5710923770544,26.480009153957216
0.4208,2649.751820513664,34.91993169156883
0.4392,2297.536658231876,31.407423092464335
0.4804,2551.9634359519255,35.323251043158464
0.1998,961.1881185910158,17.53743354869771
0.3018,1829.9555169374623,26.93517587656266
0.2902,1355.2880992917937,21.39184990325267
0.3092,1431.4939298187044,17.936907807723042
0.2956,1582.4903838173125,19.382604751615293
0.3386,1710.9296531609245,22.66004041966413
0.3782,1922.6382664035073,27.68678468786738
0.0896,395.54854605928693,8.276555558981759
0.4507,2509.353804177646,29.7197170693323
0.4604,2808.701727261637,30.921168511706522
1.206,13146.208677576662,81.54984383457656
1.33,10407.628819017385,66.22560674530013
1.54,11767.910637563826,79.49973303552045
1.55,13590.017707626912,67.11145062331013
1.7,14032.456926934694,94.38555423840477
1.8,10836.032130908316,70.83186507731247
2.26,10961.713202008086,82.34408372267067
1.914,8391.004442323625,68.37048458200016
1.3,9034.282331167546,50.75915174614619
1.34,8505.441835775386,56.88568547475769
1.02,7023.378920633603,41.37987096914459
0.735,3882.570898632372,28.52741926191814
1.12,7573.64179938397,44.23721832675784
1.23,10599.865187756059,72.30138229775031
1.23,8195.749158969056,58.384432894627984
0.854,5214.59450444582,39.45564367385044
1.37,10460.200439599117,67.56165928753241
0.9752,6640.5837226353815,39.865202277479106
0.97,9515.644084189878,68.22524211475226
0.74,4288.703303429304,28.759535600113608
1.39,8498.6730474475,69.22757643861429
1.305,7656.021107666761,49.82288111577224
0.935,5095.046088205074,31.981633843652443
1.014,6459.76174469928,51.6499100668032
1.315,9220.76244497693,61.47756492978401
